game,cpu color,num workers,move number,move,move evaluation,move time
1,black,2,1,e7e5,0,0.14312100410461426
1,black,2,3,e5e4,0,0.1743934154510498
1,black,2,5,d7d5,0,0.5089263916015625
1,black,2,7,g8f6,0,0.12540268898010254
1,black,2,9,e4e3,0,0.06682682037353516
1,black,2,11,c7c6,0,0.06139945983886719
1,black,2,13,c8f5,0,0.5083942413330078
1,black,2,15,f5e4,0,0.09823489189147949
1,black,2,17,f8e7,0,0.05832052230834961
1,black,2,19,d8d7,0,0.08082962036132812
1,black,2,21,g7f6,0,0.07689642906188965
1,black,2,23,d7e6,0,0.07821869850158691
1,black,2,25,e6e7,0,0.11431241035461426
1,black,2,27,e8d8,0,0.20435786247253418
1,black,2,29,d8e7,0,2.501445770263672
1,black,2,31,e7f8,0,0.04685020446777344
1,black,2,33,f6f5,0,0.05451345443725586
1,black,2,35,a7a6,0,0.13693809509277344
1,black,2,37,a8a7,0,0.07110476493835449
1,black,2,39,a6a5,0,0.05275392532348633
1,black,2,41,h7h6,0,0.061544179916381836
1,black,2,43,f7f6,0,0.06574058532714844
1,black,2,45,a7a8,0,0.02837967872619629
1,black,2,47,f8g8,0,0.02019357681274414
1,black,2,49,b8a6,0,0.0285494327545166
1,black,2,51,g8f8,0,2.5012667179107666
1,black,2,53,a6c7,0,0.021187305450439453
1,black,2,55,a5a4,0,0.013354301452636719
2,black,2,1,e7e6,0,0.5084755420684814
2,black,2,3,f7f5,0,0.06410670280456543
2,black,2,5,d7d6,0,0.12943100929260254
2,black,2,7,f8d6,0,0.0663156509399414
2,black,2,9,b8c6,0,0.07069993019104004
2,black,2,11,g7g6,0,0.11216497421264648
2,black,2,13,g8e7,0,0.19186186790466309
2,black,2,15,e6e5,0,0.07869315147399902
2,black,2,17,d6c5,0,0.5080657005310059
2,black,2,19,a7a6,0,0.051801204681396484
2,black,2,21,h7h6,0,0.5039196014404297
2,black,2,23,b7b5,0,0.5085835456848145
2,black,2,25,c6a5,0,0.0777580738067627
2,black,2,27,h8f8,0,0.09313273429870605
2,black,2,29,d8d7,0,0.5084388256072998
2,black,2,31,c5a7,0,0.09397244453430176
2,black,2,33,c8b7,0,0.08637404441833496
2,black,2,35,g6g5,0,0.05455350875854492
2,black,2,37,b7d5,0,0.0866994857788086
2,black,2,39,e8c8,0,0.5040242671966553
2,black,2,41,a7d4,0,0.06727313995361328
2,black,2,43,c8b7,0,0.5041522979736328
