game,cpu color,num workers,thinking time,winner,elo
1,white,2,1250,black,2600
2,white,2,1250,black,2600
3,white,2,1250,white,2600
4,white,2,1250,black,2600
5,white,2,1250,white,2600
6,white,2,1250,white,2600
7,white,2,1250,black,2600
8,white,2,1250,draw,2600
9,white,2,1250,white,2600
10,white,2,1250,black,2600
11,white,2,1250,black,2600
12,white,2,1250,black,2600
13,white,2,1250,white,2600
14,white,2,1250,black,2600
15,white,2,1250,black,2600
