game,cpu color,num workers,move number,move,move evaluation,move time
1,black,5,1,d7d5,-15,0.5250394344329834
1,black,5,3,e7e6,-12,0.5240139961242676
1,black,5,5,f8e7,-72,0.5232186317443848
1,black,5,7,c7c5,-92,0.519223690032959
1,black,5,9,a7a5,-191,0.5258140563964844
1,black,5,11,b8c6,-150,0.5243394374847412
1,black,5,13,g7g6,-119,0.5207498073577881
1,black,5,15,e7c5,42,0.5259358882904053
1,black,5,17,c5b6,-91,0.5192768573760986
1,black,5,19,d8f6,47,0.5223867893218994
1,black,5,21,c8d7,39,0.5208461284637451
1,black,5,23,e8c8,207,0.5213770866394043
1,black,5,25,f6h8,192,0.5564892292022705
1,black,5,27,g8f6,230,0.5196940898895264
1,black,5,29,c6d4,70,0.5213794708251953
1,black,5,31,c8b8,51,0.5239830017089844
1,black,5,33,d8d7,17,0.5178391933441162
1,black,5,35,e6e5,0,0.5216732025146484
1,black,5,37,b6d4,412,0.5552322864532471
1,black,5,39,a5a4,-56,0.5187680721282959
1,black,5,41,d7f7,164,0.5169880390167236
1,black,5,43,f6g4,222,0.5221865177154541
1,black,5,45,b8a7,126,2.5026791095733643
1,black,5,47,f7g7,71,0.5552141666412354
1,black,5,49,h8e8,193,0.5194551944732666
1,black,5,51,g7g8,25,0.516390323638916
1,black,5,53,e8d8,-58,0.5190308094024658
1,black,5,55,g8g7,-9,0.5176396369934082
1,black,5,57,g4h6,0,0.5543162822723389
1,black,5,59,d8g8,-267,0.5197968482971191
1,black,5,61,g7h7,-277,0.5565040111541748
1,black,5,63,g8e6,-286,0.5183515548706055
1,black,5,65,h7h3,-361,0.515770435333252
1,black,5,67,h3h1,-293,0.5562653541564941
1,black,5,69,a7b6,5,0.5552759170532227
1,black,5,71,d4e3,0,0.5094616413116455
1,black,5,73,e3f2,0,0.3317387104034424
1,black,5,75,b6c7,0,2.5014142990112305
1,black,5,77,c7d6,0,2.5021908283233643
2,black,5,1,e7e5,-33,0.5226664543151855
2,black,5,3,e5e4,-17,0.5210127830505371
2,black,5,5,g8e7,-64,0.5160293579101562
2,black,5,7,f7f6,0,0.522960901260376
2,black,5,9,e7g6,-11,0.5199437141418457
2,black,5,11,a7a5,-10,0.5252115726470947
2,black,5,13,f8d6,176,0.5209360122680664
2,black,5,15,c7d6,184,0.5214095115661621
2,black,5,17,e4e3,150,0.5191857814788818
2,black,5,19,e3f2,146,0.5223283767700195
2,black,5,21,a8a6,118,0.5150809288024902
2,black,5,23,g6e5,47,0.5192935466766357
2,black,5,25,h7h6,183,0.5226984024047852
2,black,5,27,d6e5,57,0.5176365375518799
2,black,5,29,b8a6,112,0.5174789428710938
2,black,5,31,e8g8,97,0.5213854312896729
2,black,5,33,d7d6,-179,0.5162029266357422
2,black,5,35,f6f5,-173,0.5197951793670654
2,black,5,37,f5f4,-189,0.5554254055023193
2,black,5,39,a5b4,-251,0.5185015201568604
2,black,5,41,c8f5,-232,0.5210843086242676
2,black,5,43,a6c7,0,0.5543036460876465
2,black,5,45,d8e7,76,0.5213868618011475
2,black,5,47,c7a6,59,0.5172872543334961
2,black,5,49,e7d7,207,0.5242133140563965
2,black,5,51,b7b6,-126,0.5181097984313965
2,black,5,53,f5g4,281,0.5227603912353516
2,black,5,55,a6c7,0,0.5241951942443848
2,black,5,57,c7e8,-95,0.5189435482025146
2,black,5,59,e8f6,-24,0.5547013282775879
2,black,5,61,g4f5,-158,0.5235004425048828
2,black,5,63,d7f7,-597,0.5209510326385498
2,black,5,65,f7h5,-394,0.5558946132659912
2,black,5,67,f6g4,-1911,0.5559384822845459
2,black,5,69,h5h2,-4,0.5185832977294922
2,black,5,71,h2f2,-1374,0.5222928524017334
2,black,5,73,f2e3,-1280,0.516334056854248
2,black,5,75,g4f2,-1097,0.519355297088623
2,black,5,77,f5d3,-8,0.5554203987121582
