game,cpu color,num workers,move number,move,move evaluation,move time
1,black,2,1,d7d5,0,0.7607777118682861
1,black,2,3,e7e6,-89,0.761929988861084
1,black,2,5,c7c5,-58,0.7606689929962158
1,black,2,7,f8c5,-39,0.7576038837432861
1,black,2,9,g8f6,-54,0.7590959072113037
1,black,2,11,c5f8,-24,0.7587723731994629
1,black,2,13,b8c6,125,0.7649092674255371
1,black,2,15,d5d4,92,0.7642912864685059
1,black,2,17,a7a5,97,0.7585625648498535
1,black,2,19,e6d5,85,0.7569234371185303
1,black,2,21,c6a7,128,0.7599952220916748
1,black,2,23,c8e6,44,0.764777660369873
1,black,2,25,f8e7,9,0.7619316577911377
1,black,2,27,e8g8,-223,0.7624633312225342
1,black,2,29,a7c8,-476,0.7611327171325684
1,black,2,31,a5a4,-175,0.7611048221588135
1,black,2,33,d8a5,-165,0.7610418796539307
1,black,2,35,e7c5,-181,0.7592816352844238
1,black,2,37,a8a5,-282,0.7563376426696777
1,black,2,39,f7e6,-379,0.8048920631408691
1,black,2,41,a5a8,-302,0.757655143737793
1,black,2,43,c5a3,-336,0.756810188293457
1,black,2,45,a3d6,-327,0.7592301368713379
1,black,2,47,f8f6,-503,0.7569665908813477
1,black,2,49,g8h8,-615,0.7590656280517578
1,black,2,51,d6c5,-449,0.7569975852966309
1,black,2,53,c8d6,-215,0.7573268413543701
1,black,2,55,a8f8,-283,0.7556285858154297
1,black,2,57,a4a3,-377,0.757270097732544
1,black,2,59,e6e5,-665,0.8045220375061035
1,black,2,61,e5e4,-631,0.8057069778442383
1,black,2,63,d6b5,-889,0.7563152313232422
1,black,2,65,c5e7,-1127,0.7568268775939941
1,black,2,67,f6g6,-627,0.7557713985443115
1,black,2,69,f8f7,-547,0.7584102153778076
1,black,2,71,f7f8,-566,0.758552074432373
1,black,2,73,g6g5,-871,0.7562839984893799
1,black,2,75,g5c5,-821,0.7562594413757324
1,black,2,77,a3a2,-973,0.8054087162017822
1,black,2,79,e7c5,-991,0.8062765598297119
1,black,2,81,b5c3,-1202,0.8045361042022705
1,black,2,83,c5f2,-967,0.755713701248169
1,black,2,85,f2d4,-5988,0.804100751876831
1,black,2,87,f8b8,-6369,0.8058032989501953
1,black,2,89,c3e4,-5975,0.8059482574462891
1,black,2,91,b8b1,-5985,0.805596113204956
1,black,2,93,e4c3,-5951,0.8051996231079102
1,black,2,95,c3a2,-7,0.8057122230529785
1,black,2,97,h8g8,-9,0.8050534725189209
1,black,2,99,b1b2,-13,0.8038976192474365
1,black,2,101,a2c3,-17,0.8038730621337891
1,black,2,103,c3d5,-10,0.7557597160339355
1,black,2,105,g8f7,-3,0.8057820796966553
1,black,2,107,b2d2,-6,0.8038406372070312
1,black,2,109,g7g6,-5,0.8052072525024414
1,black,2,111,d5e7,-5,0.8039309978485107
1,black,2,113,e7f5,-2,0.7813236713409424
1,black,2,115,d2d4,-6,0.7557587623596191
1,black,2,117,d4f4,0,0.7380850315093994
1,black,2,119,f4h4,-3,0.804973840713501
1,black,2,121,h4g4,-2,0.7589495182037354
1,black,2,123,g4g2,-2,0.8042309284210205
1,black,2,125,g2g3,0,0.6688864231109619
1,black,2,127,g3g4,-3,0.8061981201171875
1,black,2,129,g4g5,-3,0.7546727657318115
1,black,2,131,f5h4,-3,0.8050086498260498
1,black,2,133,f7e6,-3,0.8038358688354492
